time_start,station_id,station_name,region_id,region_name,Mean_CH4,ffm,tm,p0m,rrr24,nm,um
12/7/2020,88118,Zanjan (Airport),OITZ,Zanjan,1866.437937,1.4,-0.2,837.42,0.4,7.2,85.6
12/8/2020,88118,Zanjan (Airport),OITZ,Zanjan,1869.351605,2.8,-0.7,838.58,0,4.4,74.8
12/9/2020,88118,Zanjan (Airport),OITZ,Zanjan,1866.664775,1.6,-0.6,836.98,0,6,72
12/10/2020,88118,Zanjan (Airport),OITZ,Zanjan,1868.741207,1.8,-1.4,838.52,0,7.6,91.8
12/11/2020,88118,Zanjan (Airport),OITZ,Zanjan,1868.368719,0,0.5,837.8,0.01,7.4,81.4
12/12/2020,88118,Zanjan (Airport),OITZ,Zanjan,1868.760298,2,1,837.18,0,5,81.2
12/13/2020,88118,Zanjan (Airport),OITZ,Zanjan,1868.104469,1.6,0.1,838.04,0,3,76.6
12/14/2020,88118,Zanjan (Airport),OITZ,Zanjan,1867.776261,0.8,0.7,837.48,0,2.4,78.2
12/15/2020,88118,Zanjan (Airport),OITZ,Zanjan,1877.076823,1.2,4.4,837.34,0,4.6,81.8
12/16/2020,88118,Zanjan (Airport),OITZ,Zanjan,1873.172843,5.4,3.1,835.4,1.1,6.8,89.8
12/17/2020,88118,Zanjan (Airport),OITZ,Zanjan,1877.445439,3.4,4.9,836.22,0.1,5.2,80.8
12/18/2020,88118,Zanjan (Airport),OITZ,Zanjan,1871.556049,3.4,2.6,835.72,0.1,6.8,86.6
12/19/2020,88118,Zanjan (Airport),OITZ,Zanjan,1873.261143,0.4,-0.9,839.84,3.5,7.6,90
12/20/2020,88118,Zanjan (Airport),OITZ,Zanjan,1881.532714,2.8,1.8,838.8,0,4.2,76
12/21/2020,88118,Zanjan (Airport),OITZ,Zanjan,1878.519844,2.2,-0.7,838.98,0,1.2,81.2
12/22/2020,88118,Zanjan (Airport),OITZ,Zanjan,1865.367824,0.8,-2.2,837.7,0,5.4,83
12/23/2020,88118,Zanjan (Airport),OITZ,Zanjan,1858.014568,4.6,-0.8,830.54,0.2,6.4,78.6
12/24/2020,88118,Zanjan (Airport),OITZ,Zanjan,1863.191849,2.2,1.4,827.44,0.1,5.2,76.2
12/25/2020,88118,Zanjan (Airport),OITZ,Zanjan,1863.36481,2.8,-5.5,835.78,0.6,5.2,80.6
12/26/2020,88118,Zanjan (Airport),OITZ,Zanjan,1869.665009,1.8,-5.9,841.52,0,0.4,59.2
12/27/2020,88118,Zanjan (Airport),OITZ,Zanjan,1864.445608,1.6,-2.7,842.7,0,0,60
12/28/2020,88118,Zanjan (Airport),OITZ,Zanjan,1872.807885,1,-3,840.96,0,0,71
12/29/2020,88118,Zanjan (Airport),OITZ,Zanjan,1873.529355,0.4,-1.9,839.4,0,4.8,74.6
12/30/2020,88118,Zanjan (Airport),OITZ,Zanjan,1872.280097,1.2,-2.7,840.76,0,0,73
12/31/2020,88118,Zanjan (Airport),OITZ,Zanjan,1873.752315,0,-0.4,840.34,0,0,65.8
1/1/2021,88118,Zanjan (Airport),OITZ,Zanjan,1871.249031,0.4,-1.8,839.46,0,0,68.2
1/2/2021,88118,Zanjan (Airport),OITZ,Zanjan,1872.796686,1.2,-0.9,840.78,0,0.2,71.4
1/3/2021,88118,Zanjan (Airport),OITZ,Zanjan,1875.077148,1.8,-3,840.42,0,4,75.6
1/4/2021,88118,Zanjan (Airport),OITZ,Zanjan,1873.252604,4.2,-0.5,841.64,0,3,79.4
1/5/2021,88118,Zanjan (Airport),OITZ,Zanjan,1872.786267,0.6,-3,841.5,0,1,82.2
1/6/2021,88118,Zanjan (Airport),OITZ,Zanjan,1871.271844,1.4,-3.7,841.62,0,2,51.6
1/7/2021,88118,Zanjan (Airport),OITZ,Zanjan,1869.760259,2.4,-3,841.48,0,1.8,58.4
1/8/2021,88118,Zanjan (Airport),OITZ,Zanjan,1875.436931,2.2,0.4,840.54,0,0,44.6
1/9/2021,88118,Zanjan (Airport),OITZ,Zanjan,1875.480316,3.8,-0.9,839.46,0,1.8,48.2
1/10/2021,88118,Zanjan (Airport),OITZ,Zanjan,1868.125004,0.8,-0.5,838.58,0,1.2,54
1/11/2021,88118,Zanjan (Airport),OITZ,Zanjan,1873.303327,1.8,1.2,838.5,0,2,49
1/12/2021,88118,Zanjan (Airport),OITZ,Zanjan,1891.568317,1.6,5.7,839.04,0,1.2,45.8
1/13/2021,88118,Zanjan (Airport),OITZ,Zanjan,1875.639924,3.8,7,837,0,1.6,48.4
1/14/2021,88118,Zanjan (Airport),OITZ,Zanjan,1878.008776,4.4,9.3,830.32,0,5,27
1/15/2021,88118,Zanjan (Airport),OITZ,Zanjan,1862.750718,7.2,6.9,828.7,0,4.4,42.8
1/16/2021,88118,Zanjan (Airport),OITZ,Zanjan,1881.860529,3.4,4.9,832.98,0,3.8,60
1/17/2021,88118,Zanjan (Airport),OITZ,Zanjan,1874.180813,5,4.8,827.18,0,5,54.8
1/18/2021,88118,Zanjan (Airport),OITZ,Zanjan,1873.656881,5.2,4.3,828.96,0,4.6,55.2
1/19/2021,88118,Zanjan (Airport),OITZ,Zanjan,1874.838557,5.8,4.7,831.7,0,3,50.2
1/20/2021,88118,Zanjan (Airport),OITZ,Zanjan,1872.981072,5.6,5.3,828.28,0,4.8,53.6
1/21/2021,88118,Zanjan (Airport),OITZ,Zanjan,1861.599192,3.6,-5.5,835.46,6.1,6,86.2
1/22/2021,88118,Zanjan (Airport),OITZ,Zanjan,1880.254139,0.8,-11.2,843.46,0.01,0.2,72.8
1/23/2021,88118,Zanjan (Airport),OITZ,Zanjan,1875.119529,4.4,-6.9,840.7,0,0,73.2
1/24/2021,88118,Zanjan (Airport),OITZ,Zanjan,1879.07775,1.2,-9.2,838.96,0,0,77.2
1/25/2021,88118,Zanjan (Airport),OITZ,Zanjan,1867.03457,0.6,-6.4,837.98,0,3.4,78.8
1/26/2021,88118,Zanjan (Airport),OITZ,Zanjan,1864.405941,1.8,-4,837.16,0,3.8,68.2
1/27/2021,88118,Zanjan (Airport),OITZ,Zanjan,1869.005344,1.6,0.4,836.78,0,4.8,69.8
1/28/2021,88118,Zanjan (Airport),OITZ,Zanjan,1878.39743,3,4.6,832.56,0,7.8,50.8
1/29/2021,88118,Zanjan (Airport),OITZ,Zanjan,1876.285426,6.8,8.1,829.9,0.5,5.2,56.4
1/30/2021,88118,Zanjan (Airport),OITZ,Zanjan,1871.311388,6.6,3.8,828.14,1,3.8,64.4
1/31/2021,88118,Zanjan (Airport),OITZ,Zanjan,1861.783345,3.6,-0.6,832.22,0,3.8,65.2
2/1/2021,88118,Zanjan (Airport),OITZ,Zanjan,1867.056816,1.4,1.9,838.54,0,0.4,62.6
2/2/2021,88118,Zanjan (Airport),OITZ,Zanjan,1885.977361,2.8,3.5,839.54,0,0,63
2/3/2021,88118,Zanjan (Airport),OITZ,Zanjan,1878.279729,0,3.6,837.3,0,3.6,60
2/4/2021,88118,Zanjan (Airport),OITZ,Zanjan,1879.966412,1.6,5.1,836.62,0,2,53.2
2/5/2021,88118,Zanjan (Airport),OITZ,Zanjan,1875.794459,4.8,5.7,833.76,0.02,7.6,73.8
2/6/2021,88118,Zanjan (Airport),OITZ,Zanjan,1877.851063,2,4.8,834.56,5.1,7.8,93.8
2/7/2021,88118,Zanjan (Airport),OITZ,Zanjan,1871.311374,1.4,6.6,833.04,0,6.8,78.4
2/8/2021,88118,Zanjan (Airport),OITZ,Zanjan,1888.189854,2.2,7,838.24,0,1.4,59.6
2/9/2021,88118,Zanjan (Airport),OITZ,Zanjan,1889.719629,3.8,8.6,839.54,0,5.4,47.2
2/10/2021,88118,Zanjan (Airport),OITZ,Zanjan,1869.961606,3.2,7.3,837.56,0,5,42.4
2/11/2021,88118,Zanjan (Airport),OITZ,Zanjan,1848.848413,3.4,7.4,834.44,0,0.4,39.8
2/12/2021,88118,Zanjan (Airport),OITZ,Zanjan,1863.731539,2.6,5.8,833.68,0,0,45.2
2/13/2021,88118,Zanjan (Airport),OITZ,Zanjan,1875.582119,4.8,8.6,833.18,0,3.2,37.4
2/14/2021,88118,Zanjan (Airport),OITZ,Zanjan,1868.990447,2.6,6.6,836.74,0,2.8,40.6
2/15/2021,88118,Zanjan (Airport),OITZ,Zanjan,1880.529851,4,9.2,834.36,0,0,31.6
2/16/2021,88118,Zanjan (Airport),OITZ,Zanjan,1886.207971,6.6,12.9,830,0,4.2,43.6
2/17/2021,88118,Zanjan (Airport),OITZ,Zanjan,1886.320957,16.4,12.5,824.8,0.02,7,46.2
2/18/2021,88118,Zanjan (Airport),OITZ,Zanjan,1868.727538,2.8,5.2,826.58,0.02,7.6,70
2/19/2021,88118,Zanjan (Airport),OITZ,Zanjan,1879.887489,5,4.9,833.88,0.1,3.8,65
2/20/2021,88118,Zanjan (Airport),OITZ,Zanjan,1862.889678,5.8,0.2,834.42,0,4.2,62.4
2/21/2021,88118,Zanjan (Airport),OITZ,Zanjan,1874.295079,3.6,2.2,836.16,0.01,5,71.4
2/22/2021,88118,Zanjan (Airport),OITZ,Zanjan,1867.096566,2.6,0.1,836.92,0.01,5,69.4
2/23/2021,88118,Zanjan (Airport),OITZ,Zanjan,1850.687325,1.8,-2.1,834.7,0,0,62.4
2/24/2021,88118,Zanjan (Airport),OITZ,Zanjan,1860.96263,5.4,-1.9,834.98,0,2.8,69.4
2/25/2021,88118,Zanjan (Airport),OITZ,Zanjan,1868.82198,5.2,-3.8,838.06,0,4.8,72.4
2/26/2021,88118,Zanjan (Airport),OITZ,Zanjan,1864.858497,1.8,-0.2,836.36,0,3,68.8
2/27/2021,88118,Zanjan (Airport),OITZ,Zanjan,1866.304122,3.4,1.4,834.32,0,1,50.2
2/28/2021,88118,Zanjan (Airport),OITZ,Zanjan,1834.553087,3.4,6.3,830.94,0,0,42.4
3/1/2021,88118,Zanjan (Airport),OITZ,Zanjan,1864.174902,3.6,5.3,831.86,0,0.6,42.2
3/2/2021,88118,Zanjan (Airport),OITZ,Zanjan,1878.964396,3.2,4.1,835.66,0,3,57.4
3/3/2021,88118,Zanjan (Airport),OITZ,Zanjan,1878.229373,4.6,4.7,833.76,0,4.4,64.6
3/4/2021,88118,Zanjan (Airport),OITZ,Zanjan,1878.661696,2.8,5.5,834.26,0.01,4.4,64.2
3/5/2021,88118,Zanjan (Airport),OITZ,Zanjan,1870.701508,6,6,828.96,8,7.8,91.6
3/6/2021,88118,Zanjan (Airport),OITZ,Zanjan,1874.795298,1.6,3,836.58,0.01,0.2,68
3/7/2021,88118,Zanjan (Airport),OITZ,Zanjan,1880.829412,1.8,5.9,831.8,0,3.4,53
3/8/2021,88118,Zanjan (Airport),OITZ,Zanjan,1859.183388,4.2,5.9,829.62,0,3.6,43.8
3/9/2021,88118,Zanjan (Airport),OITZ,Zanjan,1872.955275,5.6,7.7,829.56,0,3.8,38.8
3/10/2021,88118,Zanjan (Airport),OITZ,Zanjan,1872.135665,2,5.3,832.68,0,3.8,48.4
3/11/2021,88118,Zanjan (Airport),OITZ,Zanjan,1886.848287,6,10.1,826.64,3,7.8,60.4
3/12/2021,88118,Zanjan (Airport),OITZ,Zanjan,1874.592751,7,8.3,819.82,0,8,70.8
3/13/2021,88118,Zanjan (Airport),OITZ,Zanjan,1861.540162,3,-2.7,833.58,0,2.4,71.2
3/14/2021,88118,Zanjan (Airport),OITZ,Zanjan,1878.679276,3.4,3.4,833.12,0,5.8,58.6
3/15/2021,88118,Zanjan (Airport),OITZ,Zanjan,1870.85299,5.2,6.3,832.26,0,8,69
3/16/2021,88118,Zanjan (Airport),OITZ,Zanjan,1884.742507,5.2,11.4,831.62,0,6.6,49.4
3/17/2021,88118,Zanjan (Airport),OITZ,Zanjan,1887.801709,4.2,13.8,830.24,0,6.6,42.6
3/18/2021,88118,Zanjan (Airport),OITZ,Zanjan,1903.278711,9,14.3,826.54,0,4.2,40.6
3/19/2021,88118,Zanjan (Airport),OITZ,Zanjan,1871.682135,3.8,5.9,828.88,0,2.2,38.4
3/20/2021,88118,Zanjan (Airport),OITZ,Zanjan,1876.556459,1.6,5,832.36,0,2.2,39.4
3/21/2021,88118,Zanjan (Airport),OITZ,Zanjan,1871.749792,2.6,8.8,829.3,0,4,37.4
3/22/2021,88118,Zanjan (Airport),OITZ,Zanjan,1891.864309,4,11.1,830.02,0,6.8,38.4
3/23/2021,88118,Zanjan (Airport),OITZ,Zanjan,1877.771789,5.2,12.3,831.12,0,6.2,44.4
3/24/2021,88118,Zanjan (Airport),OITZ,Zanjan,1905.33285,10.2,16.3,823.76,0,7.4,40.2
3/25/2021,88118,Zanjan (Airport),OITZ,Zanjan,1888.82784,8.4,12.1,825.3,0.01,2.2,31.8
3/26/2021,88118,Zanjan (Airport),OITZ,Zanjan,1869.252533,4.8,8.9,830.98,0,0.4,32.8
3/27/2021,88118,Zanjan (Airport),OITZ,Zanjan,1879.761738,7.6,9.4,828.9,0,3,31.8
3/28/2021,88118,Zanjan (Airport),OITZ,Zanjan,1871.395146,1.6,2.6,837.02,0,1.8,47
3/29/2021,88118,Zanjan (Airport),OITZ,Zanjan,1870.612616,3.4,3.6,836.62,0,0.8,44
3/30/2021,88118,Zanjan (Airport),OITZ,Zanjan,1870.33115,4.8,6.7,835.88,0,0.8,38.4
3/31/2021,88118,Zanjan (Airport),OITZ,Zanjan,1882.062139,4.4,8,836.7,0.01,6.4,58.6
4/1/2021,88118,Zanjan (Airport),OITZ,Zanjan,1898.122919,9.2,14.5,833.26,3,3.4,38.4
4/2/2021,88118,Zanjan (Airport),OITZ,Zanjan,1888.92063,9.2,15,829.46,0,3.2,34.6
4/3/2021,88118,Zanjan (Airport),OITZ,Zanjan,1878.113055,5.2,8.9,828.56,2,6.2,58
4/4/2021,88118,Zanjan (Airport),OITZ,Zanjan,1875.813056,2.2,5.8,834.92,0,2.2,50.4
4/5/2021,88118,Zanjan (Airport),OITZ,Zanjan,1876.183241,3.2,8.6,834.5,0,2.6,38.4
4/6/2021,88118,Zanjan (Airport),OITZ,Zanjan,1892.269567,3.6,11,835.72,0,7,37.6
4/7/2021,88118,Zanjan (Airport),OITZ,Zanjan,1889.35334,2.6,13.3,837.08,0,4.6,34.2
4/8/2021,88118,Zanjan (Airport),OITZ,Zanjan,1879.552297,1.8,14.6,835.06,0,3.2,30.2
4/9/2021,88118,Zanjan (Airport),OITZ,Zanjan,1904.335125,1.2,17.7,831.58,0,5,37.2
4/10/2021,88118,Zanjan (Airport),OITZ,Zanjan,1895.597312,5.2,18.5,830.86,0.01,4.2,32.4
4/11/2021,88118,Zanjan (Airport),OITZ,Zanjan,1898.939099,6.6,18,832.16,0.01,6.8,35.2
4/12/2021,88118,Zanjan (Airport),OITZ,Zanjan,1885.072615,4.8,13.9,834.52,0,3.2,33.4
4/13/2021,88118,Zanjan (Airport),OITZ,Zanjan,1887.945212,6.2,14.9,834.16,0,2.2,23.2
4/14/2021,88118,Zanjan (Airport),OITZ,Zanjan,1886.298697,6.2,14.6,832.72,0,2.2,23.6
4/15/2021,88118,Zanjan (Airport),OITZ,Zanjan,1888.897569,1.8,9.9,833.58,0,1.2,25
4/16/2021,88118,Zanjan (Airport),OITZ,Zanjan,1872.495493,2.2,10.7,834.98,0,1,28.2
4/17/2021,88118,Zanjan (Airport),OITZ,Zanjan,1889.721423,0,12.2,837.1,0,3.8,31.4
4/18/2021,88118,Zanjan (Airport),OITZ,Zanjan,1896.028029,3.4,16.7,836.24,0,4.6,30.2
4/19/2021,88118,Zanjan (Airport),OITZ,Zanjan,1891.422858,3.2,14.9,836.14,0,5.2,30.6
4/20/2021,88118,Zanjan (Airport),OITZ,Zanjan,1898.444731,1.8,17.4,836.68,0,3.8,29
4/21/2021,88118,Zanjan (Airport),OITZ,Zanjan,1904.245862,2.8,20.9,836.62,0.01,2.4,23.6
4/22/2021,88118,Zanjan (Airport),OITZ,Zanjan,1900.418784,5,20.8,837.08,0,4.8,25.6
4/23/2021,88118,Zanjan (Airport),OITZ,Zanjan,1908.130855,4.4,21,835.88,0.01,3.6,22.8
4/24/2021,88118,Zanjan (Airport),OITZ,Zanjan,1901.270445,1.6,17.1,835.1,0,2,37
4/25/2021,88118,Zanjan (Airport),OITZ,Zanjan,1894.741066,3,18.6,835.34,0,3.6,24
4/26/2021,88118,Zanjan (Airport),OITZ,Zanjan,1889.400146,4.8,19.2,833.52,0,5.6,20.8
4/27/2021,88118,Zanjan (Airport),OITZ,Zanjan,1900.70456,4.4,17.4,834.5,0.02,7.4,46.2
4/28/2021,88118,Zanjan (Airport),OITZ,Zanjan,1897.371309,3,16,833.94,3.7,5.8,56.4
4/29/2021,88118,Zanjan (Airport),OITZ,Zanjan,1886.151464,2.2,13.4,835.84,1,2.2,46.2
4/30/2021,88118,Zanjan (Airport),OITZ,Zanjan,1905.464175,3.4,16.6,834.04,0.01,3.2,40
5/1/2021,88118,Zanjan (Airport),OITZ,Zanjan,1897.812354,4.8,17.5,830.34,0.5,5.4,36.8
5/2/2021,88118,Zanjan (Airport),OITZ,Zanjan,1890.457784,7.4,14.2,831.18,0.4,4.4,53.8
5/3/2021,88118,Zanjan (Airport),OITZ,Zanjan,1889.900383,2.6,12,832.36,0,2.6,58.6
5/4/2021,88118,Zanjan (Airport),OITZ,Zanjan,1883.083018,2.2,14,830.7,9,1.2,46.2
5/5/2021,88118,Zanjan (Airport),OITZ,Zanjan,1890.144625,5.6,18.1,830.18,0,6.2,34
5/6/2021,88118,Zanjan (Airport),OITZ,Zanjan,1880.521596,1.8,15.4,831.06,0.01,5,46.8
5/7/2021,88118,Zanjan (Airport),OITZ,Zanjan,1894.541795,3.2,16,831.5,0,6,51.4
5/8/2021,88118,Zanjan (Airport),OITZ,Zanjan,1889.149372,2.6,13.4,834.82,6,3,62.2
5/9/2021,88118,Zanjan (Airport),OITZ,Zanjan,1909.454628,2.2,17.6,832.02,0,4.6,38.2
5/10/2021,88118,Zanjan (Airport),OITZ,Zanjan,1897.60166,5.8,18.7,830.74,0,3.2,28
5/11/2021,88118,Zanjan (Airport),OITZ,Zanjan,1903.343229,7.2,21.3,831.98,0,6.4,28.4
5/12/2021,88118,Zanjan (Airport),OITZ,Zanjan,1896.853399,4,19.8,834.4,0,6.8,33.6
5/13/2021,88118,Zanjan (Airport),OITZ,Zanjan,1894.100696,4.8,19.6,834.76,0,4.2,32.2
5/14/2021,88118,Zanjan (Airport),OITZ,Zanjan,1889.133218,7,15.1,835,3,1.8,40.2
5/15/2021,88118,Zanjan (Airport),OITZ,Zanjan,1873.753989,4,15.7,833.84,0,1.6,33.8
5/16/2021,88118,Zanjan (Airport),OITZ,Zanjan,1890.933662,2.8,18.5,832.64,0,1.4,33.6
5/17/2021,88118,Zanjan (Airport),OITZ,Zanjan,1905.247576,3.8,22.1,832.24,0,3.4,19.4
5/18/2021,88118,Zanjan (Airport),OITZ,Zanjan,1899.766848,5.4,21.3,831.9,0,2.2,17.8
5/19/2021,88118,Zanjan (Airport),OITZ,Zanjan,1867.506559,2,20.7,833.08,0,0.2,21
5/20/2021,88118,Zanjan (Airport),OITZ,Zanjan,1900.979833,3,21.7,835.08,0,0.2,20.4
5/21/2021,88118,Zanjan (Airport),OITZ,Zanjan,1903.040902,4.8,23.5,835.54,0,2.6,19.6
5/22/2021,88118,Zanjan (Airport),OITZ,Zanjan,1889.604193,6.4,25.7,831.98,0,4.4,15.4
5/23/2021,88118,Zanjan (Airport),OITZ,Zanjan,1901.897343,5.4,23.8,830.02,0,4,26
5/24/2021,88118,Zanjan (Airport),OITZ,Zanjan,1890.911354,5.6,20.2,832.92,0.1,3.8,31.2
5/25/2021,88118,Zanjan (Airport),OITZ,Zanjan,1897.192383,5.2,20.9,833.6,7,6,64.6
5/26/2021,88118,Zanjan (Airport),OITZ,Zanjan,1890.884149,1.6,15.7,831.84,4,5.4,63.4
5/27/2021,88118,Zanjan (Airport),OITZ,Zanjan,1911.123072,2,18.4,833.48,0,1.4,41.4
5/28/2021,88118,Zanjan (Airport),OITZ,Zanjan,1894.2956,4.6,22.2,832.94,0,1.6,23.8
5/29/2021,88118,Zanjan (Airport),OITZ,Zanjan,1905.385813,5.6,23.6,832.2,0,1,20.2
5/30/2021,88118,Zanjan (Airport),OITZ,Zanjan,1902.400423,6.4,23.3,833.48,0,0,14.2
5/31/2021,88118,Zanjan (Airport),OITZ,Zanjan,1891.508619,2.4,21.2,833.16,0,0.4,16.4
6/1/2021,88118,Zanjan (Airport),OITZ,Zanjan,1896.937475,3.2,23.2,832.76,0,0.4,19.6
6/2/2021,88118,Zanjan (Airport),OITZ,Zanjan,1893.926396,6,24.4,832.4,0,0.2,15.4
6/3/2021,88118,Zanjan (Airport),OITZ,Zanjan,1887.091159,5,26.8,832.42,0,0,16
6/4/2021,88118,Zanjan (Airport),OITZ,Zanjan,1901.501557,4.4,23.4,833.2,0,0.2,13.6
6/5/2021,88118,Zanjan (Airport),OITZ,Zanjan,1901.852303,5.4,23.9,831.58,0,0.8,17.2
6/6/2021,88118,Zanjan (Airport),OITZ,Zanjan,1901.097284,5.2,23,830.6,0,0.4,21.2
6/7/2021,88118,Zanjan (Airport),OITZ,Zanjan,1886.193255,2.2,20.8,831.66,0,0,20.4
6/8/2021,88118,Zanjan (Airport),OITZ,Zanjan,1898.932615,1.4,19.9,832.18,0,0,22.8
6/9/2021,88118,Zanjan (Airport),OITZ,Zanjan,1897.632288,2.4,20.5,830.02,0,0,27
6/10/2021,88118,Zanjan (Airport),OITZ,Zanjan,1897.728538,3.2,22,829.06,0,0,15.6
6/11/2021,88118,Zanjan (Airport),OITZ,Zanjan,1890.059227,1.6,21,829.68,0,0,17.2
6/12/2021,88118,Zanjan (Airport),OITZ,Zanjan,1895.548258,3,22.1,829.76,0,0,21.6
6/13/2021,88118,Zanjan (Airport),OITZ,Zanjan,1895.0694,4,23.2,829.72,0,0,24
6/14/2021,88118,Zanjan (Airport),OITZ,Zanjan,1894.354284,2.8,21,832.42,0,0,16.4
6/15/2021,88118,Zanjan (Airport),OITZ,Zanjan,1886.385735,2.2,26.2,830.24,0,0,16.4
6/16/2021,88118,Zanjan (Airport),OITZ,Zanjan,1882.290133,9,28.8,829.6,0,0.4,15.6
6/17/2021,88118,Zanjan (Airport),OITZ,Zanjan,1880.836791,4.8,29.8,829.38,0,0,16.4
6/18/2021,88118,Zanjan (Airport),OITZ,Zanjan,1897.793093,10.8,26.4,831.58,0,0,23.8
6/19/2021,88118,Zanjan (Airport),OITZ,Zanjan,1885.539254,8.6,26.3,833.66,0,0.2,16
6/20/2021,88118,Zanjan (Airport),OITZ,Zanjan,1877.716308,7.6,29,832.82,0,1.2,17.6
6/21/2021,88118,Zanjan (Airport),OITZ,Zanjan,1873.958586,8.4,28.2,833.14,0,0.4,20
6/22/2021,88118,Zanjan (Airport),OITZ,Zanjan,1878.733032,7,29.3,833.32,0,0.4,16.8
6/23/2021,88118,Zanjan (Airport),OITZ,Zanjan,1883.93477,8.2,28.6,833.98,0,0.2,11.8
6/24/2021,88118,Zanjan (Airport),OITZ,Zanjan,1871.176671,7.4,27.4,833.24,0,0.4,10.2
6/25/2021,88118,Zanjan (Airport),OITZ,Zanjan,1882.459661,7.2,28.2,833.04,0,1,12.2
6/26/2021,88118,Zanjan (Airport),OITZ,Zanjan,1883.929824,6.6,27.4,830.92,0,1.8,14
6/27/2021,88118,Zanjan (Airport),OITZ,Zanjan,1882.317419,6.8,27.6,831.48,0.01,5,15.4
6/28/2021,88118,Zanjan (Airport),OITZ,Zanjan,1884.749163,6.6,27.8,832.74,0,3.6,13.6
6/29/2021,88118,Zanjan (Airport),OITZ,Zanjan,1875.164122,5.2,27.6,833.02,0,3.6,20
6/30/2021,88118,Zanjan (Airport),OITZ,Zanjan,1887.920918,4.2,25.9,834.12,0,5.2,15.4
7/1/2021,88118,Zanjan (Airport),OITZ,Zanjan,1898.651919,6.6,26.1,832.56,0.01,3.8,27.8
7/2/2021,88118,Zanjan (Airport),OITZ,Zanjan,1886.714863,2,25.1,831.14,0,3,23.6
7/3/2021,88118,Zanjan (Airport),OITZ,Zanjan,1879.460883,2,25.1,829.68,0,1,23.6
7/4/2021,88118,Zanjan (Airport),OITZ,Zanjan,1886.361374,5.4,29.7,827.02,0,0.6,12.8
7/5/2021,88118,Zanjan (Airport),OITZ,Zanjan,1884.738402,5.6,28.2,826.68,0,0,9.4
7/6/2021,88118,Zanjan (Airport),OITZ,Zanjan,1882.14633,3.2,25.5,828.48,0,0,15.8
7/7/2021,88118,Zanjan (Airport),OITZ,Zanjan,1889.658328,2.2,25.8,830.26,0,0.4,14.6
7/8/2021,88118,Zanjan (Airport),OITZ,Zanjan,1907.540582,8.2,26,832.42,0,1,39.8
7/9/2021,88118,Zanjan (Airport),OITZ,Zanjan,1887.312503,9.8,23.1,832,0,1,47.6
7/10/2021,88118,Zanjan (Airport),OITZ,Zanjan,1894.051439,8.8,21.7,829.48,0,1,48.2
7/11/2021,88118,Zanjan (Airport),OITZ,Zanjan,1912.32722,2.6,23.8,829.92,0,1.4,45
7/12/2021,88118,Zanjan (Airport),OITZ,Zanjan,1893.41653,4,26.3,829.62,0.01,0.6,35.8
7/13/2021,88118,Zanjan (Airport),OITZ,Zanjan,1897.245148,9.2,23.6,829.28,0,1,45.4
7/14/2021,88118,Zanjan (Airport),OITZ,Zanjan,1904.586,6.2,24.1,828.56,0,1.4,50.2
7/15/2021,88118,Zanjan (Airport),OITZ,Zanjan,1891.671372,10.8,21.8,829.56,0.1,3.2,50
7/16/2021,88118,Zanjan (Airport),OITZ,Zanjan,1891.259913,4.4,19.9,832.16,0.8,4.2,52.2
7/17/2021,88118,Zanjan (Airport),OITZ,Zanjan,1888.803463,1.6,21.8,832.12,0.4,1.2,48
7/18/2021,88118,Zanjan (Airport),OITZ,Zanjan,1892.73781,2.6,26.2,831.04,0,2.6,28
7/19/2021,88118,Zanjan (Airport),OITZ,Zanjan,1896.980036,3.2,26.5,831.7,0,2.6,30.4
7/20/2021,88118,Zanjan (Airport),OITZ,Zanjan,1884.515093,2.4,25,831.88,0,0.4,21
7/21/2021,88118,Zanjan (Airport),OITZ,Zanjan,1873.18514,3,28.5,829.76,0,3.8,15.8
7/22/2021,88118,Zanjan (Airport),OITZ,Zanjan,1888.26057,6.6,29.2,825.12,0,1.4,15.2
7/23/2021,88118,Zanjan (Airport),OITZ,Zanjan,1878.842193,2.4,27.1,824.32,0,0.4,32.2
7/24/2021,88118,Zanjan (Airport),OITZ,Zanjan,1885.352634,8.2,28.1,827.86,0,0.4,33
7/25/2021,88118,Zanjan (Airport),OITZ,Zanjan,1901.005182,5.2,27.5,831.76,0,0.8,41.4
7/26/2021,88118,Zanjan (Airport),OITZ,Zanjan,1894.474601,4.4,28.6,833.68,0,1.4,32.8
7/27/2021,88118,Zanjan (Airport),OITZ,Zanjan,1882.465694,4.2,28,830.78,0,1.6,23.4
7/28/2021,88118,Zanjan (Airport),OITZ,Zanjan,1903.294537,14.4,23.7,827.88,0,4,46.6
7/29/2021,88118,Zanjan (Airport),OITZ,Zanjan,1891.342676,13.2,20.5,830.38,0,3.4,50.6
7/30/2021,88118,Zanjan (Airport),OITZ,Zanjan,1892.694075,9,21,829.7,0,3.6,48
7/31/2021,88118,Zanjan (Airport),OITZ,Zanjan,1899.214282,5,23.8,829.46,5,3.2,50.2
8/1/2021,88118,Zanjan (Airport),OITZ,Zanjan,1886.358911,5.2,23.3,831.24,0.01,3.2,56
8/2/2021,88118,Zanjan (Airport),OITZ,Zanjan,1887.891817,5.4,22.1,832.2,0.01,6.2,63.2
8/3/2021,88118,Zanjan (Airport),OITZ,Zanjan,1882.22923,5.2,22.3,832.78,4,5,47.8
